TNA reference	Context: subseries title	Context: sub subseries title	scope_content	date_text	first_date	last_date	former_reference_department	note_text	closure_status	closure_type	closure_code	piece_id	cat_level
wo 97/17/2	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BARTLAM   Born CLAINES, Worcestershire  Served in 14th Dragoons  Discharged aged 41  	1826-1845	1.8260101E7	1.8451231E7			O	N	30.0	-3878118.0	7.0
wo 97/17/3	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BARTLEMORE   Born BATTERSEA, London and Middlesex  Served in 1st Dragoon Guards  Discharged aged 40  	1813-1836	1.8130101E7	1.8361231E7			O	N	30.0	-3878119.0	7.0
wo 97/17/4	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  SAMUEL BARTLET   Born ROSENELLIS, Leix  Served in 18th Dragoons (Light)  Discharged aged 44  Covering date gives year of discharge.   	1784.0	1.7840101E7	1.7841231E7			O	N	30.0	-3878120.0	7.0
wo 97/17/5	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BARTLETT   Born HENLEY ON THAMES, Oxfordshire  Served in 25th Dragoons (Light)  Discharged aged 28  	1808-1819	1.8080101E7	1.8191231E7			O	N	30.0	-3878121.0	7.0
wo 97/17/6	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BARTLETT   Born WALLINGFORD, Berkshire  Served in 11th Dragoons  Discharged aged 42  	1812-1825	1.8120101E7	1.8251231E7			O	N	30.0	-3878122.0	7.0
wo 97/17/7	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  SAMUEL BARTLETT   Born YEOVIL, Somerset  Served in 15th Dragoons (Light)  Discharged aged 26  	1805-1816	1.8050101E7	1.8161231E7			O	N	30.0	-3878123.0	7.0
wo 97/17/8	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BARTLETT   Born HIGHWORTH, Wiltshire  Served in 4th Dragoon Guards  Discharged aged 44  	1814-1840	1.8140101E7	1.8401231E7			O	N	30.0	-3878124.0	7.0
wo 97/17/9	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BARTLETT   Born MARKET LANGTON, Wiltshire  Served in 7th Dragoons  Discharged aged 19  	1838-1840	1.8380101E7	1.8401231E7			O	N	30.0	-3878125.0	7.0
wo 97/17/10	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BARTLEY   Born INCE, Lancashire  Served in 15th Dragoons (Light)  Discharged aged 41  	1816-1839	1.8160101E7	1.8391231E7			O	N	30.0	-3878126.0	7.0
wo 97/17/11	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BARTLEY   Born SHANKHILL, Armagh  Served in 9th Dragoons  Discharged aged 37  	1800-1819	1.8000101E7	1.8191231E7			O	N	30.0	-3878127.0	7.0
wo 97/17/12	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  SAMUEL BARTLEY   Born KILLAN, Cavan  Served in 9th Dragoons  Discharged aged 35  	1797-1817	1.7970101E7	1.8171231E7			O	N	30.0	-3878128.0	7.0
wo 97/17/13	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		WILLIAM BARTLEY  Born GRANARD, Longford Served in 3rd Dragoons; 6th Dragoon Guards Discharged aged 36 Covering date gives year of discharge.  	1802.0	1.8020101E7	1.8021231E7			O	N	30.0	-3878129.0	7.0
wo 97/17/14	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BARTON   Born ROSCOMMON, Roscommon  Served in 4th Dragoon Guards  Discharged aged 35  	1823-1839	1.8230101E7	1.8391231E7			O	N	30.0	-3878130.0	7.0
wo 97/17/15	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JACOB BARTON   Born ELDERSHAM, Cambridgeshire  Served in Cambridgeshire Fencibles; 13th Dragoons  Discharged aged 43  	1799-1816	1.7990101E7	1.8161231E7			O	N	30.0	-3878131.0	7.0
wo 97/17/16	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BARTON   Born OSMINSTON, Derbyshire  Served in ist Dragoons; 24th Dragoons (Light); 2nd Dragoon Guards; 29th Dragoons (Light)  Discharged aged 40  	1793-1814	1.7930101E7	1.8141231E7			O	N	30.0	-3878132.0	7.0
wo 97/17/17	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BARTON   Born LANGANNY, Brecon  Served in 10th Dragoons  Discharged aged 25  	1838-1845	1.8380101E7	1.8451231E7			O	N	30.0	-3878133.0	7.0
wo 97/17/18	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BARTON   Born MULLINGAR, Westmeath  Served in 2nd Dragoon Guards  Discharged aged 35  	1836-1853	1.8360101E7	1.8531231E7			O	N	30.0	-3878134.0	7.0
wo 97/17/19	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		THOMAS BARTON  Born GALWAY, Galloway Served in 13th Dragoons; 3rd Invalid Company Discharged aged [Not Known] Covering date gives year of discharge.  	1782.0	1.7820101E7	1.7821231E7			O	N	30.0	-3878135.0	7.0
wo 97/17/20	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BASEY   Born ST LUKES, London and Middlesex  Served in 4th Dragoon Guards  Discharged aged 20  	1852-1852	1.8520101E7	1.8521231E7			O	N	30.0	-3878136.0	7.0
wo 97/17/21	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD BASFORD   Born WEM, Shropshire  Served in 19th Dragoons (Light)  Discharged aged 29  	1812-1821	1.8120101E7	1.8211231E7			O	N	30.0	-3878137.0	7.0
wo 97/17/22	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BASHFORD   Born SPILHURST, Kent  Served in 8th Dragoons  Discharged aged 27  	1808-1819	1.8080101E7	1.8191231E7			O	N	30.0	-3878138.0	7.0
wo 97/17/23	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WALTER BASKVAL alias WALTER BASKIVAL; WALTER BASKQUILL  Born ANGHAVAILL, Mayo  Served in 17th Dragoons (Light)  Discharged aged 45  	1827-1851	1.8270101E7	1.8511231E7			O	N	30.0	-3878139.0	7.0
wo 97/17/24	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BASSETT   Born FERNS, Wexford  Served in 4th Dragoon Guards; 2nd Dragoon Guards  Discharged aged 45  	1806-1833	1.8060101E7	1.8331231E7			O	N	30.0	-3878140.0	7.0
wo 97/17/25	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM HENRY BASSETT   Born CHATHAM, Kent  Served in 4th Dragoons; 14th Dragoons  Discharged aged 44  	1826-1850	1.8260101E7	1.8501231E7			O	N	30.0	-3878141.0	7.0
wo 97/17/26	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BASSFORD   Born WEM, Shropshire  Served in 22nd Dragoons (Light)  Discharged aged 24  	1812-1819	1.8120101E7	1.8191231E7			O	N	30.0	-3878142.0	7.0
wo 97/17/27	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BASSETT   Born MAYFIELD, Sussex  Served in 10th Dragoons  Discharged aged 42  	1800-1814	1.8000101E7	1.8141231E7			O	N	30.0	-3878143.0	7.0
wo 97/17/28	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BASSETT   Born ALFORD, Kent  Served in 3rd Dragoons; 5th Dragoon Guards  Discharged aged 50  	1795-1815	1.7950101E7	1.8151231E7			O	N	30.0	-3878144.0	7.0
wo 97/17/29	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ARTHUR BASTABLE   Born PHYRUS, Offaly  Served in 4th Dragoon Guards; 6th Dragoon Guards  Discharged aged 52  	1787-1814	1.7870101E7	1.8141231E7			O	N	30.0	-3878145.0	7.0
wo 97/17/30	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  EDWARD BASTARD   Born STOKENHAM, Devonshire  Served in 1st Dragoons  Discharged aged 28  	1837-1846	1.8370101E7	1.8461231E7			O	N	30.0	-3878146.0	7.0
wo 97/17/31	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BASTEVILLE   Born CORK, Cork  Served in 11th Dragoons  Discharged aged 45  	1822-1849	1.8220101E7	1.8491231E7			O	N	30.0	-3878147.0	7.0
wo 97/17/32	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ALBERT BASTIN   Born HOXTON, London and Middlesex  Served in 1st Dragoons  Discharged aged 20  	1835-1836	1.8350101E7	1.8361231E7			O	N	30.0	-3878148.0	7.0
wo 97/17/33	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  FRANCIS BASTIN alias FRANCIS BASTON  Born GRAYS, Oxfordshire  Served in Staff Corps of Cavalry; 15th Dragoons (Light)  Discharged aged 34  	1805-1819	1.8050101E7	1.8191231E7			O	N	30.0	-3878149.0	7.0
wo 97/17/34	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE THOMAS BASTIN   Born HOXTON, London and Middlesex  Served in 4th Dragoons; 11th Dragoons  Discharged aged 38  	1836-1853	1.8360101E7	1.8531231E7			O	N	30.0	-3878150.0	7.0
wo 97/17/35	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BASTIN   Born HARTING, Sussex  Served in Sussex Fencibles; 15th Dragoons (Light)  Discharged aged 38  	1794-1814	1.7940101E7	1.8141231E7			O	N	30.0	-3878151.0	7.0
wo 97/17/36	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS WILLIAM BASTIN   Born SHOREDITCH, London and Middlesex  Served in 4th Dragoons  Discharged aged 35  	1835-1848	1.8350101E7	1.8481231E7			O	N	30.0	-3878152.0	7.0
wo 97/17/37	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  LAWRENCE BASTLIQUE   Born CALVERY, Corsica  Served in 21st Dragoons (Light); 24th Dragoons (Light); 11th Dragoons  Discharged aged 42  	1806-1829	1.8060101E7	1.8291231E7			O	N	30.0	-3878153.0	7.0
wo 97/17/38	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  CHARLES BATCHLOR alias CHARLES BACHELOR; CHARLES BATCHELOR  Born CHERITON, Hampshire  Served in 14th Dragoons  Discharged aged 24  	1840-1844	1.8400101E7	1.8441231E7			O	N	30.0	-3878154.0	7.0
wo 97/17/39	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  EDWARD BATEMAN   Born TOBERTON, Hampshire  Served in 15th Dragoons (Light); 8th Dragoons  Discharged aged 31  	1839-1852	1.8390101E7	1.8521231E7			O	N	30.0	-3878155.0	7.0
wo 97/17/40	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BATEMAN   Born CATESBRIDGE, Yorkshire  Served in 1st Dragoon Guards  Discharged aged 45  	1800-1814	1.8000101E7	1.8141231E7			O	N	30.0	-3878156.0	7.0
wo 97/17/41	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BATEMAN   Born HASLINGTON, Cheshire  Served in 6th Dragoon Guards  Discharged aged 42  	1828-1852	1.8280101E7	1.8521231E7			O	N	30.0	-3878157.0	7.0
wo 97/17/42	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BATEMAN   Born RIPLEY, Surrey  Served in 7th Dragoons  Discharged aged 37  	1799-1819	1.7990101E7	1.8191231E7			O	N	30.0	-3878158.0	7.0
wo 97/17/43	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BATEMAN   Born CLEWER, Berkshire  Served in 10th Dragoons  Discharged aged 22  	1839-1842	1.8390101E7	1.8421231E7			O	N	30.0	-3878159.0	7.0
wo 97/17/44	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BATEMAN   Born STOKE, Surrey  Served in 7th Dragoons  Discharged aged 42  	1801-1832	1.8010101E7	1.8321231E7			O	N	30.0	-3878160.0	7.0
wo 97/17/45	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  CHARLES BATES   Born DUBLIN, Dublin  Served in 7th Dragoons; 8th Dragoons  Discharged aged 21  	1815-1818	1.8150101E7	1.8181231E7			O	N	30.0	-3878161.0	7.0
wo 97/17/46	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BATES   Born CHELSEA, London and Middlesex  Served in 15th Dragoons (Light)  Discharged aged 26  	1808-1821	1.8080101E7	1.8211231E7			O	N	30.0	-3878162.0	7.0
wo 97/17/47	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOEL BATES   Born COOKSTOWN, Tyrone  Served in 24th Dragoons (Light); 8th Dragoons  Discharged aged 39  	1805-1823	1.8050101E7	1.8231231E7			O	N	30.0	-3878163.0	7.0
wo 97/17/48	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BATES   Born OUGHTON HENRY, Durham  Served in 16th Dragoons (Light); 3rd Dragoons  Discharged aged 44  	1828-1852	1.8280101E7	1.8521231E7			O	N	30.0	-3878164.0	7.0
wo 97/17/49	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BATES   Born ECCLES, Lancashire  Served in 28th Dragoons (Light); 8th Dragoons  Discharged aged [Not Known]  	1795-1823	1.7950101E7	1.8231231E7			O	N	30.0	-3878165.0	7.0
wo 97/17/50	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  SAMUEL BATES   Born RAVENSTOWN, Buckinghamshire  Served in 18th Dragoons (Light)  Discharged aged 33  	1809-1821	1.8090101E7	1.8211231E7			O	N	30.0	-3878166.0	7.0
wo 97/17/51	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BATES   Born DEINTRY, Northamptonshire  Served in 19th Dragoons (Light); 25th Dragoons (Light); 73rd Foot Regiment  Discharged aged 50  	1791-1815	1.7910101E7	1.8151231E7			O	N	30.0	-3878167.0	7.0
wo 97/17/52	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BATES   Born CHELLERTON, Derbyshire  Served in 7th Dragoons  Discharged aged 42  	1812-1834	1.8120101E7	1.8341231E7			O	N	30.0	-3878168.0	7.0
wo 97/17/53	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BATES   Born RICHMOND, Surrey  Served in 3rd Dragoon Guards  Discharged aged 25  	1847-1852	1.8470101E7	1.8521231E7			O	N	30.0	-3878169.0	7.0
wo 97/17/54	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BATHEWS   Born BURTON, Staffordshire  Served in 28th Dragoons (Light); 8th Dragoons; 95th Foot Regiment  Discharged aged 50  	1794-1823	1.7940101E7	1.8231231E7			O	N	30.0	-3878170.0	7.0
wo 97/17/55	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BATLEY   Born DIDDLEBURY, Shropshire  Served in 4th Dragoons; Oxfordshire Light Dragoons  Discharged aged 43  	1795-1819	1.7950101E7	1.8191231E7			O	N	30.0	-3878171.0	7.0
wo 97/17/56	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  MICHAEL BATSON   Born GARHILL, Offaly  Served in 17th Dragoons (Light); 9th Dragoons  Discharged aged 38  	1797-1823	1.7970101E7	1.8231231E7			O	N	30.0	-3878172.0	7.0
wo 97/17/57	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  FRANCIS BATT   Born WINDSOR, Berkshire  Served in 1st Dragoon Guards  Discharged aged 26  	1845-1851	1.8450101E7	1.8511231E7			O	N	30.0	-3878173.0	7.0
wo 97/17/58	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  HENRY BATT   Born DUBLIN, Dublin  Served in 13th Dragoons  Discharged aged 42  	1828-1852	1.8280101E7	1.8521231E7			O	N	30.0	-3878174.0	7.0
wo 97/17/59	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  EDWARD BATTEN   Born MALVERN, Worcestershire  Served in 14th Dragoons  Discharged aged 43  	1815-1841	1.8150101E7	1.8411231E7			O	N	30.0	-3878175.0	7.0
wo 97/17/60	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  CHARLES BATTERSBY   Born AMERSHAM, Buckinghamshire  Served in 15th Dragoons (Light)  Discharged aged 31  	1816-1827	1.8160101E7	1.8271231E7			O	N	30.0	-3878176.0	7.0
wo 97/17/61	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BATTY   Born WOODLE, Yorkshire  Served in 1st Dragoon Guards  Discharged aged 46  	1816-1841	1.8160101E7	1.8411231E7			O	N	30.0	-3878177.0	7.0
wo 97/17/62	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BATTY   Born SWINE, Yorkshire  Served in 15th Dragoons (Light)  Discharged aged 25  	1846-1848	1.8460101E7	1.8481231E7			O	N	30.0	-3878178.0	7.0
wo 97/17/63	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BAWLEY   Born DYLSTONE, Leicestershire  Served in 21st Dragoons (Light)  Discharged aged 36  	1799-1818	1.7990101E7	1.8181231E7			O	N	30.0	-3878179.0	7.0
wo 97/17/64	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BAXENDINE alias GEORGE BAXINDINE  Born PORTSMOUTH, Hampshire  Served in 3rd Dragoons  Discharged aged 30  	1810-1822	1.8100101E7	1.8221231E7			O	N	30.0	-3878180.0	7.0
wo 97/17/65	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ARTHUR BAXTER   Born COLASSEY, Fife  Served in Fife Fencibles; 1st Dragoons  Discharged aged 45  	1799-1821	1.7990101E7	1.8211231E7			O	N	30.0	-3878181.0	7.0
wo 97/17/66	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  CHARLES BAXTER   Born DUNFERMLINE, Fife  Served in 2nd Dragoons  Discharged aged 38  	1797-1814	1.7970101E7	1.8141231E7			O	N	30.0	-3878182.0	7.0
wo 97/17/67	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  DAVID BAXTER   Born CALDER, Lanarkshire  Served in 2nd Dragoons  Discharged aged 48  	1816-1840	1.8160101E7	1.8401231E7			O	N	30.0	-3878183.0	7.0
wo 97/17/68	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  CHARLES BAXTER   Born AUGHALUCHER, Fermanagh  Served in 18th Dragoons (Light)  Discharged aged 22  	1813-1816	1.8130101E7	1.8161231E7			O	N	30.0	-3878184.0	7.0
